filename,state_name,state_id,district_name,district_id
DH_2011_0114_PART_B_DCHB_ANANTNAG.pdf,jammu kashmir,01,anantnag,014
DH_2011_1006_PART_B_DCHB_SUPAUL.pdf,bihar,10,supaul,208
DH_2011_3317_PART_B_DCHB_NAGAPATTINAM.pdf,tamil nadu,33,nagapattinam,618
DH_2011_1207_PART_B_DCHB_EAST_SIANG.pdf,arunachal pradesh,12,east siang,251
DH_2011_2727_PART_B_DCHB_BID.pdf,maharashtra,27,bid,523
DH_2011_1016_PART_B_DCHB_SIWAN.pdf,bihar,10,siwan,218
DH_2011_1602_PART_B_DCHB_SOUTH_TRIPURA.pdf,tripura,16,south tripura,290
DH_2011_2338_PART_B_DCHB_CHHINDWARA.pdf,madhya pradesh,23,chhindwara,455
DH_2011_0113_PART_B_DCHB_SUPHIYAN.pdf,jammu kashmir,01,shupiyan,013
DH_2011_0802_PART_B_DCHB_HANUMANGARH.pdf,rajasthan,08,hanumangarh,100
DH_2011_0503_PART_B_DCHB_RUDRAPRAYAG.pdf,uttarakhand,05,rudraprayag,058
DH_2011_0201_PART_B_DCHB_CHAMBA.pdf,himachal pradesh,02,chamba,023
DH_2011_0943_PART_B_DCHB_KAUSHAMBI.pdf,uttar pradesh,09,kaushambi,174
DH_2011_2343_PART_B_DCHB_SHAHDOL.pdf,madhya pradesh,23,shahdol,460
DH_2011_2003_PART_B_DCHB_KODARMA.pdf,jharkhand,20,kodarma,348
DH_2011_3309_PART_B_DCHB_ERODE.pdf,tamil nadu,33,erode,610
DH_2011_3101_PART_B_DCHB_LAKSHADWEEP.pdf,lakshadweep,31,lakshadweep,587
DH_2011_0914_PART_B_DCHB_MATHURA.pdf,uttar pradesh,09,mathura,145
DH_2011_3404_PART_B_DCHB_KARAIKAL.pdf,puducherry,34,karaikal,637
DH_2011_0614_PART_B_DCHB_ROHTAK.pdf,haryana,06,rohtak,082
DH_2011_1206_PART_B_DCHB_WEST_SIANG.pdf,arunachal pradesh,12,west siang,250
DH_2011_1806_PART_B_DCHB_NAGAON.pdf,assam,18,nagaon,305
DH_2011_2023_PART_B_DCHB_PASHCHIMI_SINGHBHUM.pdf,jharkhand,20,pashchimi singhbhum,368
DH_2011_2806_PART_B_DCHB_RANGAREDDY.pdf,andhra pradesh,28,rangareddy,537
DH_2011_3402_PART_B_DCHB_PUDUCHERRY.pdf,puducherry,34,puducherry,635
DH_2011_0210_PART_B_DCHB_SIRMAUR.pdf,himachal pradesh,02,sirmaur,032
DH_2011_1014_PART_B_DCHB_MUZAFFARPUR.pdf,bihar,10,muzaffarpur,216
DH_2011_0923_PART_B_DCHB_SITAPUR.pdf,uttar pradesh,09,sitapur,154
DH_2011_1212_PART_B_DCHB_KURUNG_KUMEY.pdf,arunachal pradesh,12,kurung kumey,256
DH_2011_2420_PART_B_DCHB_NARMADA.pdf,gujarat,24,narmada,487
DH_2011_2733_PART_B_DCHB_SINDHUDURG.pdf,maharashtra,27,sindhudurg,529
DH_2011_2203_PART_B_DCHB_JASHPUR.pdf,chhattisgarh,22,jashpur,402
DH_2011_2211_PART_B_DCHB_RAIPUR.pdf,chhattisgarh,22,raipur,410
DH_2011_2822_PART_B_DCHB_ANANTAPUR.pdf,andhra pradesh,28,anantapur,553
DH_2011_0613_PART_B_DCHB_BHIWANI.pdf,haryana,06,bhiwani,081
DH_2011_1812_PART_B_DCHB_SIVASAGAR.pdf,assam,18,sivasagar,311
DH_2011_1002_PART_B_DCHB_PURBA_CHAMPARAN.pdf,bihar,10,purba champaran,204
DH_2011_2206_PART_B_DCHB_JANJGIR-CHAMPA.pdf,chhattisgarh,22,janjgir champa,405
